subject,state,file
6469920170608,1,83.csv
1869920170609,5,17.csv
5575520170711,5,100.csv
6469920170608,5,176.csv
5575520170713,3,18.csv
0179520170504,2,2.csv
1869920170609,3,124.csv
5575520170711,4,206.csv
1869920170609,4,111.csv
5575520170713,5,114.csv
1869920170609,4,143.csv
1869920170609,3,97.csv
5575520170713,2,123.csv
6469920170608,5,150.csv
6469920170608,4,177.csv
0179520170504,2,112.csv
0179520170504,3,156.csv
1869920170609,3,46.csv
0179520170504,5,47.csv
0179520170504,1,175.csv
5575520170713,3,175.csv
2175820170609,4,84.csv
1869920170609,1,96.csv
6469920170608,5,34.csv
0179520170504,5,120.csv
5575520170713,5,81.csv
6469920170608,4,146.csv
0179520170504,1,15.csv
0179520170504,3,19.csv
0179520170504,1,149.csv
5575520170711,5,123.csv
1869920170609,3,172.csv
1869920170609,1,127.csv
6469920170608,4,27.csv
2175820170609,4,193.csv
0179520170504,5,210.csv
1869920170609,4,63.csv
6469920170608,5,205.csv
1869920170609,3,62.csv
0179520170504,4,114.csv
1869920170609,2,121.csv
6469920170608,1,156.csv
2175820170609,2,146.csv
2175820170609,3,192.csv
6469920170608,4,114.csv
5575520170713,3,198.csv
0179520170504,4,14.csv
0179520170504,4,146.csv
1869920170609,1,130.csv
6469920170608,2,122.csv
2175820170609,4,37.csv
1869920170609,1,10.csv
5575520170711,5,141.csv
1869920170609,5,35.csv
5575520170713,2,53.csv
2175820170609,2,44.csv
2175820170609,1,144.csv
0179520170504,1,197.csv
1869920170609,5,101.csv
0179520170504,1,44.csv
0179520170504,2,44.csv
2175820170609,5,168.csv
0179520170504,4,52.csv
1869920170609,2,164.csv
5575520170713,3,154.csv
1869920170609,1,7.csv
6469920170608,5,24.csv
0179520170504,1,36.csv
6469920170608,4,61.csv
6469920170608,2,1.csv
5575520170711,3,139.csv
2175820170609,2,29.csv
0179520170504,5,143.csv
5575520170711,5,9.csv
6469920170608,1,39.csv
6469920170608,2,81.csv
5575520170713,5,103.csv
2175820170609,4,127.csv
6469920170608,4,171.csv
1869920170609,3,95.csv
6469920170608,2,182.csv
5575520170713,3,14.csv
5575520170713,3,99.csv
2175820170609,3,51.csv
6469920170608,4,37.csv
0179520170504,4,7.csv
1869920170609,4,131.csv
0179520170504,4,149.csv
0179520170504,3,104.csv
5575520170711,3,91.csv
5575520170713,3,177.csv
2175820170609,3,7.csv
1869920170609,3,20.csv
2175820170609,1,145.csv
6469920170608,3,90.csv
5575520170713,3,3.csv
2175820170609,1,120.csv
2175820170609,4,48.csv
0179520170504,1,96.csv
6469920170608,2,11.csv
1869920170609,4,90.csv
0179520170504,4,44.csv
0179520170504,4,111.csv
5575520170711,4,9.csv
2175820170609,4,31.csv
1869920170609,4,55.csv
1869920170609,5,132.csv
1869920170609,3,43.csv
2175820170609,3,168.csv
0179520170504,4,128.csv
1869920170609,2,97.csv
2175820170609,3,73.csv
2175820170609,2,165.csv
5575520170711,5,113.csv
1869920170609,5,176.csv
6469920170608,3,58.csv
5575520170713,2,173.csv
0179520170504,3,201.csv
5575520170711,3,34.csv
0179520170504,3,67.csv
0179520170504,1,113.csv
1869920170609,3,202.csv
1869920170609,2,30.csv
1869920170609,4,190.csv
0179520170504,5,141.csv
5575520170711,4,110.csv
2175820170609,2,209.csv
6469920170608,5,71.csv
5575520170713,3,152.csv
2175820170609,2,93.csv
5575520170711,3,67.csv
5575520170713,5,137.csv
6469920170608,5,74.csv
0179520170504,1,204.csv
6469920170608,3,96.csv
1869920170609,5,133.csv
0179520170504,5,203.csv
2175820170609,4,160.csv
6469920170608,2,169.csv
2175820170609,2,108.csv
5575520170713,2,116.csv
5575520170711,5,103.csv
5575520170713,3,26.csv
0179520170504,5,72.csv
5575520170711,4,72.csv
6469920170608,3,203.csv
0179520170504,4,76.csv
1869920170609,4,7.csv
1869920170609,4,187.csv
6469920170608,2,195.csv
0179520170504,5,106.csv
0179520170504,2,17.csv
5575520170711,3,5.csv
5575520170713,3,179.csv
1869920170609,3,158.csv
5575520170713,2,71.csv
2175820170609,4,172.csv
0179520170504,4,49.csv
2175820170609,3,65.csv
0179520170504,5,167.csv
1869920170609,5,138.csv
0179520170504,4,180.csv
1869920170609,5,43.csv
2175820170609,5,63.csv
1869920170609,4,152.csv
6469920170608,4,89.csv
6469920170608,3,105.csv
0179520170504,3,163.csv
2175820170609,2,17.csv
6469920170608,3,54.csv
0179520170504,5,74.csv
6469920170608,1,179.csv
2175820170609,4,49.csv
0179520170504,3,140.csv
1869920170609,3,74.csv
6469920170608,2,38.csv
2175820170609,3,1.csv
5575520170713,3,84.csv
2175820170609,5,34.csv
5575520170713,2,28.csv
5575520170713,5,184.csv
0179520170504,5,51.csv
0179520170504,4,152.csv
0179520170504,1,62.csv
2175820170609,2,94.csv
6469920170608,3,98.csv
0179520170504,5,134.csv
6469920170608,1,86.csv
2175820170609,4,192.csv
6469920170608,5,10.csv
5575520170713,3,121.csv
5575520170711,4,121.csv
2175820170609,5,88.csv
6469920170608,2,39.csv
0179520170504,4,8.csv
6469920170608,1,195.csv
2175820170609,1,156.csv
5575520170711,3,116.csv
1869920170609,3,16.csv
6469920170608,3,137.csv
0179520170504,2,84.csv
0179520170504,5,33.csv
1869920170609,5,69.csv
5575520170713,5,185.csv
5575520170711,3,43.csv
6469920170608,3,1.csv
0179520170504,2,125.csv
5575520170713,5,148.csv
1869920170609,5,94.csv
5575520170713,5,208.csv
2175820170609,5,27.csv
1869920170609,2,174.csv
6469920170608,1,154.csv
6469920170608,5,62.csv
6469920170608,1,177.csv
5575520170711,5,124.csv
5575520170713,2,208.csv
6469920170608,4,48.csv
5575520170713,2,146.csv
0179520170504,2,177.csv
2175820170609,4,112.csv
0179520170504,3,207.csv
2175820170609,2,174.csv
0179520170504,2,48.csv
2175820170609,3,166.csv
1869920170609,2,91.csv
5575520170713,2,200.csv
5575520170711,5,46.csv
6469920170608,2,143.csv
2175820170609,2,120.csv
6469920170608,4,43.csv
6469920170608,3,39.csv
2175820170609,2,175.csv
6469920170608,5,159.csv
6469920170608,1,53.csv
2175820170609,4,96.csv
2175820170609,5,193.csv
2175820170609,1,124.csv
2175820170609,3,177.csv
5575520170711,5,181.csv
2175820170609,4,124.csv
2175820170609,1,131.csv
6469920170608,2,105.csv
0179520170504,5,19.csv
0179520170504,5,193.csv
5575520170711,5,176.csv
6469920170608,2,22.csv
0179520170504,2,141.csv
6469920170608,4,93.csv
2175820170609,3,157.csv
6469920170608,5,139.csv
2175820170609,1,68.csv
5575520170713,3,55.csv
2175820170609,4,142.csv
5575520170711,4,38.csv
0179520170504,2,12.csv
6469920170608,1,46.csv
2175820170609,4,60.csv
6469920170608,2,42.csv
2175820170609,2,41.csv
0179520170504,1,133.csv
5575520170713,5,183.csv
5575520170711,3,179.csv
1869920170609,5,48.csv
6469920170608,1,141.csv
5575520170713,5,152.csv
2175820170609,3,134.csv
6469920170608,2,176.csv
6469920170608,1,171.csv
6469920170608,3,111.csv
6469920170608,3,21.csv
6469920170608,1,170.csv
1869920170609,2,32.csv
0179520170504,5,94.csv
0179520170504,2,41.csv
0179520170504,2,199.csv
1869920170609,1,87.csv
5575520170713,5,12.csv
1869920170609,1,48.csv
1869920170609,5,131.csv
1869920170609,4,196.csv
1869920170609,4,80.csv
5575520170713,3,19.csv
5575520170713,2,9.csv
2175820170609,2,60.csv
1869920170609,5,108.csv
2175820170609,4,105.csv
0179520170504,3,159.csv
1869920170609,1,69.csv
5575520170711,3,87.csv
2175820170609,3,95.csv
5575520170711,3,166.csv
5575520170713,2,102.csv
2175820170609,4,180.csv
2175820170609,4,208.csv
6469920170608,4,81.csv
0179520170504,1,97.csv
1869920170609,3,114.csv
5575520170711,4,128.csv
0179520170504,3,73.csv
1869920170609,1,124.csv
6469920170608,2,208.csv
5575520170711,4,75.csv
2175820170609,4,100.csv
6469920170608,2,57.csv
1869920170609,3,205.csv
2175820170609,2,186.csv
6469920170608,1,30.csv
2175820170609,3,148.csv
1869920170609,4,125.csv
6469920170608,1,142.csv
6469920170608,1,82.csv
5575520170713,2,143.csv
1869920170609,2,66.csv
1869920170609,4,86.csv
5575520170711,3,128.csv
6469920170608,3,104.csv
5575520170711,5,202.csv
1869920170609,2,55.csv
0179520170504,2,91.csv
1869920170609,4,118.csv
5575520170713,3,144.csv
1869920170609,1,29.csv
6469920170608,4,29.csv
1869920170609,3,59.csv
1869920170609,3,198.csv
5575520170711,4,58.csv
1869920170609,5,204.csv
1869920170609,1,26.csv
5575520170711,4,124.csv
1869920170609,2,27.csv
6469920170608,2,188.csv
5575520170713,5,30.csv
5575520170711,5,118.csv
5575520170713,2,67.csv
2175820170609,3,131.csv
5575520170711,3,138.csv
0179520170504,4,159.csv
6469920170608,5,94.csv
5575520170711,5,131.csv
6469920170608,1,66.csv
5575520170711,4,188.csv
2175820170609,5,38.csv
6469920170608,4,169.csv
2175820170609,5,40.csv
2175820170609,3,198.csv
1869920170609,1,202.csv
5575520170713,5,19.csv
0179520170504,4,75.csv
2175820170609,2,21.csv
2175820170609,5,144.csv
0179520170504,5,130.csv
6469920170608,5,101.csv
5575520170711,3,84.csv
1869920170609,2,108.csv
5575520170711,4,100.csv
2175820170609,3,13.csv
1869920170609,4,207.csv
5575520170713,3,112.csv
5575520170713,3,134.csv
1869920170609,1,131.csv
1869920170609,2,38.csv
5575520170711,4,102.csv
1869920170609,5,80.csv
0179520170504,2,76.csv
6469920170608,3,149.csv
1869920170609,4,150.csv
0179520170504,1,74.csv
2175820170609,2,110.csv
2175820170609,3,151.csv
6469920170608,2,53.csv
2175820170609,5,20.csv
0179520170504,3,133.csv
5575520170713,5,146.csv
0179520170504,2,15.csv
2175820170609,1,125.csv
2175820170609,2,89.csv
6469920170608,1,184.csv
1869920170609,2,44.csv
2175820170609,4,4.csv
1869920170609,4,85.csv
0179520170504,4,31.csv
5575520170711,5,82.csv
2175820170609,1,141.csv
1869920170609,3,104.csv
5575520170713,3,161.csv
5575520170711,5,164.csv
6469920170608,2,87.csv
6469920170608,5,53.csv
2175820170609,5,8.csv
0179520170504,3,44.csv
0179520170504,2,161.csv
0179520170504,3,103.csv
6469920170608,5,21.csv
5575520170711,5,23.csv
1869920170609,2,109.csv
2175820170609,3,99.csv
1869920170609,2,115.csv
2175820170609,5,60.csv
1869920170609,5,44.csv
6469920170608,3,161.csv
2175820170609,4,36.csv
2175820170609,4,74.csv
0179520170504,4,123.csv
6469920170608,1,158.csv
1869920170609,5,75.csv
0179520170504,2,136.csv
6469920170608,3,30.csv
0179520170504,1,123.csv
5575520170711,3,118.csv
0179520170504,5,88.csv
6469920170608,1,48.csv
1869920170609,4,84.csv
0179520170504,4,153.csv
6469920170608,1,144.csv
5575520170711,5,159.csv
6469920170608,1,106.csv
1869920170609,5,200.csv
0179520170504,4,210.csv
1869920170609,2,166.csv
1869920170609,2,158.csv
2175820170609,4,185.csv
0179520170504,4,46.csv
5575520170711,3,60.csv
2175820170609,5,162.csv
1869920170609,4,139.csv
2175820170609,4,3.csv
1869920170609,3,125.csv
5575520170711,4,138.csv
2175820170609,3,140.csv
0179520170504,2,4.csv
1869920170609,1,128.csv
1869920170609,5,81.csv
0179520170504,2,197.csv
2175820170609,1,49.csv
6469920170608,3,163.csv
0179520170504,3,161.csv
2175820170609,2,27.csv
6469920170608,2,115.csv
6469920170608,4,23.csv
5575520170713,5,129.csv
2175820170609,1,148.csv
6469920170608,4,134.csv
6469920170608,3,81.csv
2175820170609,5,116.csv
6469920170608,4,109.csv
2175820170609,2,113.csv
0179520170504,1,64.csv
0179520170504,5,61.csv
2175820170609,5,18.csv
6469920170608,4,30.csv
1869920170609,1,141.csv
5575520170713,5,156.csv
5575520170713,3,165.csv
0179520170504,1,7.csv
5575520170713,3,153.csv
0179520170504,2,53.csv
1869920170609,1,113.csv
6469920170608,2,51.csv
2175820170609,5,180.csv
6469920170608,2,145.csv
0179520170504,5,188.csv
5575520170713,3,68.csv
2175820170609,3,150.csv
5575520170711,4,132.csv
0179520170504,1,67.csv
0179520170504,3,137.csv
1869920170609,1,164.csv
0179520170504,3,13.csv
6469920170608,4,80.csv
1869920170609,2,122.csv
0179520170504,2,204.csv
1869920170609,3,100.csv
1869920170609,5,76.csv
0179520170504,3,105.csv
2175820170609,5,62.csv
1869920170609,2,165.csv
0179520170504,4,140.csv
5575520170711,3,112.csv
2175820170609,1,82.csv
6469920170608,2,80.csv
5575520170713,5,88.csv
1869920170609,2,8.csv
2175820170609,3,155.csv
2175820170609,3,49.csv
5575520170711,3,145.csv
5575520170713,3,75.csv
2175820170609,2,123.csv
2175820170609,5,145.csv
6469920170608,4,46.csv
1869920170609,2,181.csv
1869920170609,3,199.csv
0179520170504,4,95.csv
5575520170711,5,105.csv
2175820170609,3,77.csv
5575520170713,2,13.csv
6469920170608,4,199.csv
2175820170609,5,153.csv
2175820170609,3,112.csv
2175820170609,2,7.csv
6469920170608,1,31.csv
2175820170609,4,154.csv
5575520170713,3,133.csv
5575520170711,3,180.csv
2175820170609,3,200.csv
0179520170504,4,43.csv
0179520170504,4,155.csv
5575520170713,3,83.csv
1869920170609,5,50.csv
0179520170504,2,163.csv
0179520170504,2,30.csv
6469920170608,1,166.csv
0179520170504,5,41.csv
5575520170711,3,65.csv
2175820170609,4,38.csv
6469920170608,2,36.csv
1869920170609,4,24.csv
0179520170504,4,96.csv
6469920170608,2,138.csv
0179520170504,5,26.csv
5575520170713,3,208.csv
6469920170608,1,4.csv
6469920170608,5,173.csv
5575520170713,2,55.csv
2175820170609,1,203.csv
6469920170608,2,156.csv
6469920170608,5,104.csv
2175820170609,3,119.csv
1869920170609,4,36.csv
5575520170713,2,59.csv
2175820170609,5,160.csv
6469920170608,2,101.csv
1869920170609,4,195.csv
1869920170609,4,183.csv
0179520170504,1,127.csv
1869920170609,2,205.csv
0179520170504,1,199.csv
5575520170713,2,33.csv
1869920170609,1,39.csv
1869920170609,1,173.csv
1869920170609,1,76.csv
5575520170713,2,112.csv
6469920170608,1,67.csv
0179520170504,5,13.csv
6469920170608,5,151.csv
2175820170609,4,93.csv
1869920170609,5,102.csv
1869920170609,1,74.csv
2175820170609,1,162.csv
5575520170713,2,92.csv
1869920170609,1,58.csv
5575520170711,3,56.csv
0179520170504,4,193.csv
1869920170609,3,87.csv
6469920170608,5,1.csv
5575520170711,3,169.csv
5575520170711,5,91.csv
5575520170711,5,115.csv
0179520170504,1,35.csv
2175820170609,4,15.csv
6469920170608,5,22.csv
1869920170609,3,174.csv
6469920170608,4,158.csv
5575520170713,2,41.csv
5575520170713,2,126.csv
1869920170609,2,2.csv
2175820170609,4,156.csv
6469920170608,1,167.csv
0179520170504,5,192.csv
2175820170609,3,186.csv
0179520170504,1,131.csv
5575520170713,5,4.csv
5575520170711,3,198.csv
1869920170609,5,54.csv
0179520170504,5,31.csv
1869920170609,3,70.csv
1869920170609,4,68.csv
5575520170713,3,160.csv
2175820170609,1,46.csv
0179520170504,2,206.csv
5575520170713,2,184.csv
1869920170609,3,67.csv
0179520170504,5,176.csv
2175820170609,4,76.csv
0179520170504,3,107.csv
6469920170608,3,42.csv
0179520170504,5,190.csv
5575520170711,3,26.csv
2175820170609,5,19.csv
6469920170608,1,36.csv
5575520170711,5,110.csv
2175820170609,1,184.csv
2175820170609,2,102.csv
5575520170713,5,29.csv
2175820170609,2,187.csv
1869920170609,2,114.csv
2175820170609,5,151.csv
0179520170504,2,6.csv
2175820170609,1,30.csv
1869920170609,1,175.csv
5575520170713,3,94.csv
2175820170609,3,126.csv
0179520170504,4,192.csv
6469920170608,5,37.csv
6469920170608,3,6.csv
0179520170504,4,11.csv
1869920170609,5,86.csv
1869920170609,5,55.csv
0179520170504,3,20.csv
5575520170713,3,176.csv
0179520170504,4,106.csv
2175820170609,3,39.csv
1869920170609,4,59.csv
0179520170504,5,122.csv
5575520170713,5,130.csv
1869920170609,4,81.csv
2175820170609,4,55.csv
0179520170504,4,209.csv
2175820170609,4,78.csv
1869920170609,2,28.csv
6469920170608,4,47.csv
1869920170609,2,183.csv
2175820170609,5,52.csv
1869920170609,1,56.csv
0179520170504,1,164.csv
6469920170608,3,63.csv
5575520170711,5,200.csv
6469920170608,2,60.csv
0179520170504,1,27.csv
6469920170608,4,25.csv
6469920170608,3,47.csv
2175820170609,1,3.csv
5575520170711,5,90.csv
6469920170608,1,143.csv
0179520170504,1,70.csv
6469920170608,4,166.csv
1869920170609,3,3.csv
1869920170609,5,173.csv
2175820170609,2,112.csv
2175820170609,1,76.csv
5575520170711,5,145.csv
6469920170608,5,113.csv
5575520170713,3,183.csv
5575520170713,3,61.csv
5575520170711,4,33.csv
6469920170608,1,78.csv
0179520170504,3,34.csv
2175820170609,4,108.csv
1869920170609,1,161.csv
1869920170609,3,47.csv
6469920170608,2,181.csv
1869920170609,5,25.csv
5575520170711,5,182.csv
2175820170609,5,208.csv
5575520170711,3,141.csv
6469920170608,1,42.csv
6469920170608,3,129.csv
5575520170713,2,16.csv
6469920170608,4,44.csv
1869920170609,3,123.csv
6469920170608,2,178.csv
2175820170609,4,2.csv
2175820170609,1,151.csv
6469920170608,5,100.csv
0179520170504,2,187.csv
5575520170713,2,6.csv
2175820170609,1,65.csv
6469920170608,4,86.csv
5575520170713,3,40.csv
2175820170609,5,158.csv
0179520170504,2,89.csv
2175820170609,4,170.csv
5575520170711,3,127.csv
6469920170608,4,152.csv
6469920170608,5,117.csv
1869920170609,1,97.csv
1869920170609,4,204.csv
1869920170609,4,54.csv
0179520170504,2,180.csv
0179520170504,2,65.csv
2175820170609,2,52.csv
2175820170609,2,33.csv
5575520170713,3,87.csv
5575520170711,4,10.csv
5575520170711,4,1.csv
6469920170608,3,136.csv
1869920170609,2,206.csv
2175820170609,1,185.csv
0179520170504,2,175.csv
2175820170609,4,165.csv
0179520170504,3,68.csv
2175820170609,5,183.csv
0179520170504,1,157.csv
0179520170504,2,122.csv
2175820170609,3,48.csv
0179520170504,1,63.csv
0179520170504,5,150.csv
2175820170609,1,114.csv
6469920170608,3,133.csv
5575520170711,4,109.csv
2175820170609,5,73.csv
0179520170504,4,55.csv
6469920170608,2,95.csv
6469920170608,4,196.csv
5575520170711,5,137.csv
0179520170504,2,188.csv
0179520170504,1,200.csv
5575520170713,2,26.csv
2175820170609,5,21.csv
5575520170713,2,164.csv
5575520170711,5,144.csv
5575520170711,5,77.csv
5575520170711,5,187.csv
6469920170608,5,134.csv
2175820170609,4,19.csv
1869920170609,4,17.csv
2175820170609,5,159.csv
1869920170609,1,169.csv
6469920170608,4,45.csv
0179520170504,5,34.csv
0179520170504,5,202.csv
0179520170504,2,193.csv
6469920170608,4,117.csv
1869920170609,2,182.csv
2175820170609,1,197.csv
0179520170504,2,132.csv
1869920170609,5,164.csv
0179520170504,2,190.csv
0179520170504,1,92.csv
2175820170609,1,44.csv
5575520170711,4,171.csv
1869920170609,5,41.csv
1869920170609,4,32.csv
0179520170504,3,86.csv
1869920170609,5,195.csv
5575520170711,4,194.csv
1869920170609,2,111.csv
2175820170609,3,133.csv
5575520170711,5,62.csv
2175820170609,5,156.csv
1869920170609,3,122.csv
5575520170713,5,32.csv
1869920170609,2,71.csv
5575520170713,5,55.csv
2175820170609,1,55.csv
5575520170711,4,96.csv
2175820170609,4,28.csv
2175820170609,1,24.csv
5575520170713,3,79.csv
6469920170608,1,59.csv
2175820170609,3,21.csv
1869920170609,4,53.csv
0179520170504,2,54.csv
2175820170609,3,27.csv
0179520170504,3,114.csv
2175820170609,5,64.csv
5575520170713,3,2.csv
5575520170711,5,41.csv
1869920170609,5,45.csv
5575520170711,3,184.csv
1869920170609,1,41.csv
0179520170504,1,10.csv
5575520170711,4,7.csv
5575520170713,5,75.csv
5575520170713,5,13.csv
2175820170609,4,203.csv
2175820170609,2,172.csv
0179520170504,2,20.csv
0179520170504,2,86.csv
6469920170608,1,178.csv
1869920170609,4,51.csv
2175820170609,4,121.csv
2175820170609,4,66.csv
2175820170609,3,22.csv
6469920170608,5,166.csv
6469920170608,2,118.csv
2175820170609,3,83.csv
2175820170609,3,50.csv
2175820170609,3,208.csv
1869920170609,4,87.csv
5575520170711,4,161.csv
0179520170504,3,195.csv
5575520170713,3,72.csv
6469920170608,4,165.csv
0179520170504,4,25.csv
1869920170609,2,98.csv
1869920170609,5,27.csv
0179520170504,3,177.csv
2175820170609,1,70.csv
0179520170504,2,109.csv
6469920170608,5,149.csv
6469920170608,1,3.csv
5575520170711,4,179.csv
1869920170609,1,108.csv
1869920170609,2,202.csv
5575520170711,4,162.csv
2175820170609,1,9.csv
2175820170609,5,179.csv
5575520170713,2,61.csv
2175820170609,3,40.csv
6469920170608,5,136.csv
0179520170504,3,94.csv
6469920170608,5,158.csv
6469920170608,4,73.csv
5575520170711,4,159.csv
2175820170609,1,198.csv
1869920170609,3,48.csv
0179520170504,5,109.csv
5575520170713,5,147.csv
1869920170609,3,179.csv
0179520170504,4,34.csv
0179520170504,2,194.csv
6469920170608,2,52.csv
0179520170504,4,32.csv
0179520170504,1,11.csv
6469920170608,3,172.csv
5575520170711,4,158.csv
1869920170609,2,152.csv
0179520170504,5,27.csv
0179520170504,1,29.csv
1869920170609,2,4.csv
1869920170609,4,132.csv
0179520170504,5,35.csv
2175820170609,2,39.csv
2175820170609,4,119.csv
6469920170608,3,124.csv
0179520170504,5,71.csv
5575520170711,4,122.csv
5575520170711,4,125.csv
1869920170609,5,156.csv
1869920170609,1,93.csv
5575520170713,5,38.csv
0179520170504,5,43.csv
1869920170609,5,116.csv
5575520170713,3,127.csv
2175820170609,1,155.csv
0179520170504,2,58.csv
5575520170711,5,166.csv
0179520170504,5,30.csv
0179520170504,4,141.csv
1869920170609,5,97.csv
1869920170609,2,12.csv
0179520170504,2,129.csv
1869920170609,1,139.csv
1869920170609,5,47.csv
5575520170711,4,49.csv
6469920170608,5,6.csv
2175820170609,4,179.csv
2175820170609,2,77.csv
0179520170504,2,32.csv
5575520170711,3,97.csv
1869920170609,2,48.csv
2175820170609,4,182.csv
6469920170608,5,45.csv
5575520170713,2,209.csv
5575520170713,2,132.csv
5575520170713,2,81.csv
1869920170609,2,159.csv
1869920170609,3,190.csv
6469920170608,3,46.csv
1869920170609,2,120.csv
1869920170609,2,126.csv
5575520170711,3,19.csv
2175820170609,1,52.csv
5575520170713,2,166.csv
2175820170609,5,23.csv
6469920170608,2,209.csv
1869920170609,2,141.csv
1869920170609,3,68.csv
6469920170608,4,210.csv
2175820170609,1,53.csv
5575520170713,3,17.csv
1869920170609,1,89.csv
0179520170504,4,57.csv
2175820170609,3,172.csv
1869920170609,2,61.csv
2175820170609,3,156.csv
6469920170608,5,123.csv
6469920170608,4,77.csv
0179520170504,5,111.csv
2175820170609,2,96.csv
5575520170711,5,33.csv
2175820170609,3,158.csv
0179520170504,3,143.csv
6469920170608,5,189.csv
5575520170711,5,135.csv
0179520170504,5,183.csv
1869920170609,1,184.csv
1869920170609,1,145.csv
5575520170713,5,94.csv
5575520170711,5,160.csv
5575520170711,3,204.csv
6469920170608,3,205.csv
5575520170711,3,13.csv
5575520170713,2,131.csv
5575520170711,3,11.csv
6469920170608,3,169.csv
1869920170609,5,114.csv
5575520170711,3,23.csv
6469920170608,5,132.csv
0179520170504,4,126.csv
0179520170504,3,155.csv
5575520170713,2,190.csv
5575520170713,2,86.csv
5575520170713,2,115.csv
5575520170713,2,22.csv
5575520170711,5,101.csv
5575520170711,4,97.csv
2175820170609,3,107.csv
0179520170504,1,207.csv
2175820170609,5,43.csv
5575520170713,5,26.csv
5575520170713,2,158.csv
6469920170608,4,13.csv
2175820170609,1,60.csv
2175820170609,3,139.csv
6469920170608,1,145.csv
2175820170609,1,8.csv
1869920170609,1,210.csv
2175820170609,3,28.csv
2175820170609,4,99.csv
0179520170504,1,42.csv
2175820170609,5,72.csv
0179520170504,4,185.csv
1869920170609,1,200.csv
1869920170609,3,73.csv
5575520170713,5,209.csv
5575520170711,3,170.csv
2175820170609,3,209.csv
5575520170711,4,55.csv
5575520170713,3,150.csv
2175820170609,3,36.csv
5575520170711,5,194.csv
6469920170608,1,64.csv
6469920170608,1,32.csv
0179520170504,5,76.csv
5575520170711,4,50.csv
2175820170609,2,90.csv
0179520170504,3,108.csv
1869920170609,3,193.csv
6469920170608,1,26.csv
1869920170609,2,113.csv
2175820170609,2,55.csv
2175820170609,3,34.csv
5575520170711,3,209.csv
2175820170609,2,56.csv
2175820170609,1,74.csv
5575520170713,3,46.csv
1869920170609,4,52.csv
6469920170608,1,10.csv
0179520170504,2,103.csv
2175820170609,4,83.csv
6469920170608,4,125.csv
0179520170504,5,103.csv
0179520170504,1,153.csv
0179520170504,2,99.csv
1869920170609,3,159.csv
5575520170713,3,101.csv
5575520170713,2,76.csv
1869920170609,5,103.csv
0179520170504,2,24.csv
2175820170609,5,181.csv
2175820170609,4,136.csv
5575520170711,3,147.csv
5575520170713,5,133.csv
2175820170609,1,183.csv
5575520170711,3,33.csv
5575520170713,5,65.csv
6469920170608,5,118.csv
5575520170713,3,47.csv
6469920170608,2,114.csv
5575520170711,5,179.csv
2175820170609,2,144.csv
0179520170504,3,145.csv
2175820170609,3,35.csv
1869920170609,5,123.csv
6469920170608,5,178.csv
5575520170711,3,148.csv
2175820170609,5,207.csv
6469920170608,3,173.csv
0179520170504,4,92.csv
6469920170608,3,165.csv
6469920170608,2,19.csv
6469920170608,5,89.csv
6469920170608,5,206.csv
0179520170504,5,96.csv
1869920170609,5,168.csv
1869920170609,1,38.csv
5575520170711,5,28.csv
0179520170504,4,129.csv
5575520170713,2,82.csv
2175820170609,1,38.csv
2175820170609,1,191.csv
5575520170711,4,172.csv
1869920170609,3,79.csv
2175820170609,1,45.csv
1869920170609,2,75.csv
1869920170609,1,138.csv
6469920170608,2,35.csv
0179520170504,2,156.csv
5575520170711,5,199.csv
5575520170713,3,202.csv
6469920170608,3,109.csv
6469920170608,2,104.csv
2175820170609,2,125.csv
0179520170504,5,131.csv
0179520170504,5,86.csv
0179520170504,4,54.csv
2175820170609,3,204.csv
1869920170609,5,60.csv
0179520170504,3,71.csv
1869920170609,2,42.csv
5575520170711,4,186.csv
5575520170711,4,15.csv
5575520170713,5,108.csv
5575520170713,5,159.csv
5575520170711,5,128.csv
2175820170609,2,161.csv
0179520170504,4,166.csv
0179520170504,3,55.csv
0179520170504,4,120.csv
6469920170608,5,107.csv
5575520170711,4,141.csv
0179520170504,1,78.csv
5575520170711,4,174.csv
1869920170609,4,192.csv
2175820170609,2,18.csv
0179520170504,1,24.csv
2175820170609,4,16.csv
5575520170713,5,93.csv
2175820170609,2,88.csv
0179520170504,5,136.csv
6469920170608,1,161.csv
1869920170609,5,99.csv
2175820170609,2,79.csv
5575520170711,3,78.csv
1869920170609,4,171.csv
1869920170609,2,36.csv
0179520170504,2,203.csv
0179520170504,4,90.csv
6469920170608,5,42.csv
0179520170504,2,69.csv
5575520170711,3,192.csv
6469920170608,1,29.csv
5575520170711,3,106.csv
5575520170711,5,94.csv
0179520170504,5,45.csv
6469920170608,3,88.csv
5575520170713,2,49.csv
1869920170609,1,177.csv
0179520170504,1,150.csv
5575520170713,2,198.csv
0179520170504,5,49.csv
0179520170504,3,8.csv
5575520170713,3,190.csv
0179520170504,3,174.csv
1869920170609,1,30.csv
5575520170711,5,153.csv
0179520170504,4,195.csv
5575520170711,3,88.csv
2175820170609,2,45.csv
2175820170609,1,186.csv
1869920170609,5,137.csv
2175820170609,5,93.csv
6469920170608,3,26.csv
6469920170608,1,63.csv
1869920170609,5,187.csv
2175820170609,4,14.csv
0179520170504,4,21.csv
1869920170609,5,193.csv
0179520170504,3,12.csv
6469920170608,2,126.csv
6469920170608,3,77.csv
5575520170713,3,207.csv
1869920170609,1,52.csv
2175820170609,3,142.csv
